id,fruit
DEBE01YYK0001y2n,pear
DEBE01YYK0001xW3,gooseberry
DEBE01YYK0001yNg,pear
DEBE01YYK0001z3U,banana
DEBE01YYK0001xSe,kiwi
DEBE01YYK0001xAg,apple
DEBE01YYK0001xHQ,gooseberry
DEBE01YYK0001yW8,banana
DEBE01YYK0001y0B,gooseberry
DEBE01YYK0001zDN,banana
DEBE01YYK0001y1t,apple
DEBE01YYK0001xHL,pear
DEBE01YYK0001x69,apple
DEBE01YYK0001zB4,pear
DEBE01YYK0001xLS,gooseberry
DEBE01YYK0001xTg,banana
DEBE01YYK0001yoW,gooseberry
DEBE01YYK0001ylA,banana
DEBE01YYK0001xGb,pear
DEBE01YYK0001x0C,apple
DEBE01YYK0001xqN,pear
DEBE01YYK0001xud,gooseberry
DEBE01YYK0001xsg,pear
DEBE01YYK0001xEx,apple
DEBE01YYK0001z7A,apple
DEBE01YYK0001ySu,gooseberry
DEBE01YYK0001xs6,pear
DEBE01YYK0001zAi,banana
DEBE01YYK0001yYB,gooseberry
DEBE01YYK0001xai,banana
DEBE01YYK0001xUe,pear
DEBE01YYK0001xkU,banana
DEBE01YYK0001ybn,apple
DEBE01YYK0001yNy,kiwi
DEBE01YYK0001xrr,kiwi
DEBE01YYK0001y8c,banana
DEBE01YYK0001yAg,gooseberry
DEBE01YYK0001z1M,kiwi
DEBE01YYK0001yXn,kiwi
DEBE01YYK0001yPO,gooseberry
DEBE01YYK0001ybb,pear
DEBE01YYK0001y3k,banana
DEBE01YYK0001ya2,banana
DEBE01YYK0001yX8,apple
DEBE01YYK0001xvs,gooseberry
DEBE01YYK0001xBt,gooseberry
DEBE01YYK0001xQU,apple
DEBE01YYK0001xOy,pear
DEBE01YYK0001xhR,gooseberry
DEBE01YYK0001y6O,kiwi
DEBE01YYK0001xyT,pear
DEBE01YYK0001yro,pear
DEBE01YYK0001y7C,gooseberry
DEBE01YYK0001z4c,pear
DEBE01YYK0001xUS,gooseberry
DEBE01YYK0001y9t,kiwi
DEBE01YYK0001xSq,pear
DEBE01YYK0001xpW,pear
DEBE01YYK0001xh0,kiwi
DEBE01YYK0001xNn,gooseberry
DEBE01YYK0001ydP,kiwi
DEBE01YYK0001ytB,pear
DEBE01YYK0001yI8,banana
DEBE01YYK0001ykA,apple
DEBE01YYK0001yAM,kiwi
DEBE01YYK0001xJ8,apple
DEBE01YYK0001zCW,gooseberry
DEBE01YYK0001ySn,kiwi
DEBE01YYK0001x9l,gooseberry
DEBE01YYK0001yVB,apple
DEBE01YYK0001ysK,gooseberry
DEBE01YYK0001z4Z,kiwi
DEBE01YYK0001x5V,banana
DEBE01YYK0001yoL,gooseberry
DEBE01YYK0001ySo,gooseberry
DEBE01YYK0001xua,banana
DEBE01YYK0001xxP,kiwi
DEBE01YYK0001xTy,pear
DEBE01YYK0001xxH,banana
DEBE01YYK0001ysg,gooseberry
DEBE01YYK0001yMv,kiwi
DEBE01YYK0001yna,banana
DEBE01YYK0001ylD,apple
DEBE01YYK0001ycz,apple
DEBE01YYK0001x80,pear
DEBE01YYK0001y5p,banana
DEBE01YYK0001xaU,pear
DEBE01YYK0001yi9,kiwi
DEBE01YYK0001yuf,pear
DEBE01YYK0001yCE,kiwi
DEBE01YYK0001yjk,apple
DEBE01YYK0001z3b,kiwi
DEBE01YYK0001ylz,pear
DEBE01YYK0001ydF,kiwi
DEBE01YYK0001yTH,kiwi
DEBE01YYK0001x3C,pear
DEBE01YYK0001ykp,apple
DEBE01YYK0001yCb,kiwi
DEBE01YYK0001y09,pear
DEBE01YYK0001yav,gooseberry
DEBE01YYK0001yug,gooseberry
DEBE01YYK0001y0I,gooseberry
DEBE01YYK0001yVX,apple
DEBE01YYK0001y1c,kiwi
DEBE01YYK0001xNR,pear
DEBE01YYK0001xZD,apple
DEBE01YYK0001x0I,gooseberry
DEBE01YYK0001x5I,apple
DEBE01YYK0001xke,gooseberry
DEBE01YYK0001yz3,banana
DEBE01YYK0001yRx,banana
DEBE01YYK0001y9q,apple
DEBE01YYK0001ydj,apple
DEBE01YYK0001ywu,kiwi
DEBE01YYK0001xqK,banana
DEBE01YYK0001yJB,gooseberry
DEBE01YYK0001x2s,apple
DEBE01YYK0001ysG,pear
DEBE01YYK0001yR7,apple
DEBE01YYK0001yei,kiwi
DEBE01YYK0001xzU,gooseberry
DEBE01YYK0001z1W,kiwi
DEBE01YYK0001yUd,banana
DEBE01YYK0001xMX,banana
DEBE01YYK0001y2f,banana
DEBE01YYK0001y0T,pear
DEBE01YYK0001xVG,gooseberry
DEBE01YYK0001yZE,apple
DEBE01YYK0001y6m,kiwi
DEBE01YYK0001z3l,gooseberry
DEBE01YYK0001z67,pear
DEBE01YYK0001z7u,kiwi
DEBE01YYK0001yEn,gooseberry
DEBE01YYK0001xsX,banana
DEBE01YYK0001yil,banana
DEBE01YYK0001yOB,gooseberry
DEBE01YYK0001x2h,gooseberry
DEBE01YYK0001xrH,banana
DEBE01YYK0001xAf,gooseberry
DEBE01YYK0001xCr,gooseberry
DEBE01YYK0001xYF,kiwi
DEBE01YYK0001z30,pear
DEBE01YYK0001xlH,banana
DEBE01YYK0001yXN,kiwi
DEBE01YYK0001y80,kiwi
DEBE01YYK0001ytH,apple
DEBE01YYK0001xrJ,apple
DEBE01YYK0001yFM,apple
DEBE01YYK0001xoC,banana
DEBE01YYK0001yeP,pear
DEBE01YYK0001z26,pear
DEBE01YYK0001yKQ,kiwi
DEBE01YYK0001ylZ,apple
DEBE01YYK0001xX4,pear
DEBE01YYK0001xdB,gooseberry
DEBE01YYK0001x6p,apple
DEBE01YYK0001yuy,gooseberry
DEBE01YYK0001yMj,apple
DEBE01YYK0001x4o,kiwi
DEBE01YYK0001yH3,pear
DEBE01YYK0001yct,kiwi
DEBE01YYK0001yWu,kiwi
DEBE01YYK0001ygu,banana
DEBE01YYK0001xrL,pear
DEBE01YYK0001xrU,gooseberry
DEBE01YYK0001xmv,pear
DEBE01YYK0001yg1,apple
DEBE01YYK0001yjj,pear
DEBE01YYK0001xoF,gooseberry
DEBE01YYK0001xAR,pear
DEBE01YYK0001xEC,apple
DEBE01YYK0001zAF,apple
DEBE01YYK0001ysI,gooseberry
DEBE01YYK00003PX,banana
DEBE01YYK0001xG7,banana
DEBE01YYK0001xwo,pear
DEBE01YYK0001zBm,gooseberry
DEBE01YYK0001yGz,apple
DEBE01YYK0001xqO,pear
DEBE01YYK0001xmy,pear
DEBE01YYK0001ynZ,kiwi
DEBE01YYK0001xUT,banana
DEBE01YYK0001y4x,gooseberry
DEBE01YYK0001z5C,kiwi
DEBE01YYK0001yC8,pear
DEBE01YYK0001yM3,apple
DEBE01YYK0001yZ9,pear
DEBE01YYK0001yPp,kiwi
DEBE00YYGu00005X,gooseberry
DEBE01YYK0001y2q,banana
DEBE01YYK0001xHF,kiwi
DEBE01YYK0001yrr,pear
DEBE01YYK0001yTv,kiwi
DEBE01YYK0001yRH,kiwi
DEBE01YYK0001yMH,pear
DEBE01YYK0001y6J,banana
DEBE01YYK0001yae,apple
DEBE01YYK0001xox,banana
DEBE01YYK0001ySF,apple
DEBE01YYK0001xdo,apple
DEBE01YYK0001yYd,kiwi
DEBE01YYK0001yNB,banana
DEBE01YYK0001yK8,pear
DEBE01YYK0001zBY,gooseberry
DEBE01YYK0001xYa,banana
DEBE01YYK0001xiV,banana
DEBE01YYK0001yvL,gooseberry
DEBE01YYK0001x5u,kiwi
DEBE01YYK0001x3y,banana
DEBE01YYK0001xbJ,kiwi
DEBE01YYK0001xbb,gooseberry
DEBE01YYK0001xLk,gooseberry
DEBE01YYK0001yww,kiwi
DEBE01YYK0001xT1,banana
DEBE01YYK0001yzu,pear
DEBE01YYK0001y3I,gooseberry
DEBE01YYK0001yiv,gooseberry
DEBE01YYK0001xLs,gooseberry
DEBE01YYK0001xJv,kiwi
DEBE01YYK0001xRi,apple
DEBE01YYK0001xhb,banana
DEBE01YYK0001yZe,pear
DEBE01YYK0001ycB,banana
DEBE01YYK0001yq1,pear
DEBE01YYK0001xbh,pear
DEBE01YYK0001xl5,banana
DEBE01YYK0001yMS,gooseberry
DEBE01YYK0001y2X,banana
DEBE01YYK0001z7R,pear
DEBE01YYK0001x5Z,banana
DEBE01YYK0001z5q,banana
DEBE01YYK0001xO9,gooseberry
DEBE01YYK0001x9S,apple
DEBE01YYK0001y7u,pear
DEBE01YYK0001yIP,kiwi
DEBE01YYK0001xVM,pear
DEBE01YYK0001xYv,pear
DEBE01YYK0001y9f,banana
DEBE01YYK0001x8o,pear
DEBE01YYK0001yiM,gooseberry
DEBE01YYK0001yVF,pear
DEBE01YYK0001xGD,banana
DEBE01YYK0001y3i,kiwi
DEBE01YYK0001yHw,kiwi
DEBE01YYK0001xVs,gooseberry
DEBE01YYK0001yie,kiwi
DEBE01YYK0001yhx,gooseberry
DEBE01YYK0001xzX,kiwi
DEBE01YYK0001yTI,banana
DEBE01YYK0001xM4,gooseberry
DEBE01YYK0001ytT,apple
DEBE01YYK0001xc0,banana
DEBE01YYK0001y0i,kiwi
DEBE01YYK0001yzR,pear
DEBE01YYK0001x4t,apple
DEBE01YYK0001z8X,pear
DEBE01YYK0001xcO,apple
DEBE01YYK0001x3N,kiwi
DEBE01YYK0001yd9,gooseberry
DEBE01YYK0001xn9,banana
DEBE01YYK0001xDD,pear
DEBE01YYK0001ydN,banana
DEBE01YYK0001y0p,banana
DEBE01YYK0001yzT,apple
DEBE01YYK0001yCv,pear
DEBE01YYK0001y9z,gooseberry
DEBE01YYK0001wzi,pear
DEBE01YYK0001y5U,apple
DEBE01YYK0001yZx,banana
DEBE01YYK0001xMJ,pear
DEBE01YYK0001z4O,apple
DEBE01YYK0001xtS,banana
DEBE01YYK0001ywa,banana
DEBE01YYK0001z2l,apple
DEBE01YYK0001yyC,gooseberry
DEBE01YYK0001y9r,apple
DEBE01YYK0001xTC,banana
DEBE01YYK0001xBX,banana
DEBE01YYK0001xrX,apple
DEBE01YYK0001yfk,banana
DEBE01YYK0001xyk,banana
DEBE01YYK0001yXV,gooseberry
DEBE01YYK0001z0u,kiwi
DEBE01YYK0001xbB,apple
DEBE01YYK0001x58,gooseberry
DEBE01YYK0001x4l,kiwi
DEBE01YYK0001xlV,kiwi
DEBE01YYK0001x7h,kiwi
DEBE01YYK0001yGw,gooseberry
DEBE01YYK0001y64,gooseberry
DEBE01YYK0001xMG,apple
DEBE01YYK0001y1I,kiwi
DEBE01YYK0001yOv,banana
DEBE01YYK0001xUc,kiwi
DEBE01YYK0001yUp,kiwi
DEBE01YYK0001ytV,kiwi
DEBE01YYK0001xdU,kiwi
DEBE01YYK0001y0X,apple
DEBE01YYK0001xsN,pear
DEBE01YYK0001y1Y,apple
DEBE01YYK0001ymk,apple
DEBE01YYK0001yBW,apple
DEBE01YYK0001yIf,banana
DEBE01YYK0001y5f,banana
DEBE01YYK0001yGo,banana
DEBE01YYK0001yns,kiwi
DEBE01YYK0001yL5,banana
DEBE01YYK0001y7h,apple
DEBE01YYK0001xnA,gooseberry
DEBE01YYK0001xGG,pear
DEBE01YYK0001z6S,pear
DEBE01YYK0001xDT,gooseberry
DEBE01YYK0001xSv,banana
DEBE01YYK0001xR5,pear
DEBE01YYK0001y5F,kiwi
DEBE01YYK0001yIx,pear
DEBE01YYK0001x2K,pear
DEBE01YYK0001xJ7,gooseberry
DEBE01YYK0001xIT,apple
DEBE01YYK0001xu6,apple
DEBE01YYK0001yh1,kiwi
DEBE01YYK0001yz4,apple
DEBE01YYK0001y5a,banana
DEBE01YYK0001xBq,apple
DEBE01YYK0001y05,banana
DEBE01YYK0001ypd,kiwi
DEBE01YYK0001xbN,apple
DEBE01YYK0001zDT,kiwi
DEBE01YYK0001y3D,kiwi
DEBE01YYK0001xoX,gooseberry
DEBE01YYK0001x7N,kiwi
DEBE01YYK0001xEM,pear
DEBE01YYK0001zBH,gooseberry
DEBE01YYK0001zDD,apple
DEBE01YYK0001yXK,kiwi
DEBE01YYK0001yur,kiwi
DEBE01YYK0001yO9,banana
DEBE01YYK0001yEU,gooseberry
DEBE01YYK0001yR3,gooseberry
DEBE01YYK0001yFo,banana
DEBE01YYK0001yVR,pear
DEBE01YYK0001xY4,banana
DEBE01YYK0001yWP,gooseberry
DEBE01YYK0001xQd,apple
DEBE01YYK0001yJi,pear
DEBE01YYK0001x0B,pear
DEBE01YYK0001ySQ,banana
DEBE01YYK0001y9R,gooseberry
DEBE01YYK0001ybL,apple
DEBE01YYK0001zET,kiwi
DEBE01YYK0001x6b,banana
DEBE01YYK0001yHb,kiwi
DEBE01YYK0001z12,apple
DEBE01YYK0001xXw,banana
DEBE01YYK0001yI6,apple
DEBE01YYK0001yUW,gooseberry
DEBE01YYK0001yd3,banana
DEBE01YYK0001yIj,pear
DEBE01YYK0001yWk,kiwi
DEBE01YYK0001z3X,apple
DEBE01YYK0001yIy,pear
DEBE01YYK0001y4h,gooseberry
DEBE01YYK0001yyb,apple
DEBE01YYK0001y6T,banana
DEBE01YYK0001ymu,apple
DEBE01YYK0001yZi,banana
DEBE01YYK0001xXY,gooseberry
DEBE01YYK0001yhT,pear
DEBE01YYK0001yyT,gooseberry
DEBE01YYK0001xQm,kiwi
DEBE01YYK0001x7c,gooseberry
DEBE01YYK0001yY4,pear
DEBE01YYK0001xZ4,gooseberry
DEBE01YYK0001ycb,banana
DEBE01YYK0001zEB,kiwi
DEBE01YYK0001y7P,pear
DEBE01YYK0001yEN,pear
DEBE01YYK0001xOY,pear
DEBE01YYK0001y16,banana
DEBE01YYK0001ytA,apple
DEBE01YYK0001yeu,gooseberry
DEBE01YYK0001xpH,gooseberry
DEBE01YYK0001x8Z,pear
DEBE01YYK0001z6v,gooseberry
DEBE01YYK0001xK3,gooseberry
DEBE01YYK0001ysB,apple
DEBE01YYK0001z8t,apple
DEBE01YYK0001xTs,apple
DEBE01YYK0001xpm,apple
DEBE01YYK0001y4t,pear
DEBE01YYK0001z23,apple
DEBE01YYK0001xF5,banana
DEBE01YYK0001xrt,kiwi
DEBE01YYK0001y35,banana
DEBE01YYK0001xme,banana
DEBE01YYK0001xys,banana
DEBE01YYK0001x0P,gooseberry
DEBE01YYK0001xn0,pear
DEBE01YYK0001xhU,banana
DEBE01YYK0001ywB,pear
DEBE01YYK0001yBd,apple
DEBE01YYK0001zAh,kiwi
DEBE01YYK0001ys4,apple
DEBE01YYK0001xMi,apple
DEBE01YYK0001xq2,gooseberry
DEBE01YYK0001yY6,gooseberry
DEBE01YYK0001xiH,pear
DEBE01YYK0001yVI,gooseberry
DEBE01YYK0001xi5,apple
DEBE01YYK0001z3D,gooseberry
DEBE01YYK0001yOQ,pear
DEBE01YYK0001xbx,apple
DEBE01YYK0001yJ8,gooseberry
DEBE01YYK0001xXA,pear
DEBE01YYK0001xUX,kiwi
DEBE01YYK0001xjB,apple
DEBE01YYK0001xIw,gooseberry
DEBE01YYK0001yib,gooseberry
DEBE01YYK0001x02,banana
DEBE01YYK0001xtq,apple
DEBE01YYK0001x8Q,banana
DEBE01YYK0001yKt,apple
DEBE01YYK0001yUn,gooseberry
DEBE01YYK0001zBu,pear
DEBE01YYK0001yQu,gooseberry
DEBE01YYK0001ymf,kiwi
DEBE01YYK0001z1Q,pear
DEBE01YYK0001yP5,gooseberry
DEBE01YYK0001yqu,pear
DEBE01YYK0001xmM,apple
DEBE01YYK0001yJW,banana
DEBE01YYK0001yDW,banana
DEBE01YYK0001xsO,kiwi
DEBE01YYK0001xGJ,pear
DEBE01YYK0001yHy,apple
DEBE01YYK0001xtZ,kiwi
DEBE01YYK0001ycZ,gooseberry
DEBE01YYK0001y6M,apple
DEBE01YYK0001xmH,pear
DEBE01YYK0001yVL,kiwi
DEBE00YY22S0005k,gooseberry
DEBE00YY22S0005i,banana
DEBE01YYK0001z3C,kiwi
DEBE01YYK0001z3B,pear
DEBE01YYK0001xsv,gooseberry
DEBE01YYK0001y00,pear
DEBE01YYK0001xKP,banana
DEBE01YYK0001ykK,apple
DEBE01YYK0001xxZ,gooseberry
DEBE00YY1Yt0004o,apple
DEBE01YYK0001zBa,pear
DEBE01YYK0001xKM,kiwi
DEBE00YY1Yt0004e,gooseberry
DEBE01YYK0001z1V,gooseberry
DEBE01YYK0001yQS,pear
DEBE01YYK0001ydQ,gooseberry
DEBE01YYK0001y4u,banana
DEBE01YYK0002TDz,apple
DEBE01YYK0000F0U,banana
DEBE01YYK00002aL,gooseberry
DEBE00YYxz0000Bb,banana
DEBE01YYK0001xjl,apple
DEBE01YYK00004Ul,pear
DEBE01YYK00002Rc,gooseberry
DEBE01YYK0001xvf,apple
DEBE01YYK0001xM1,pear
DEBE01YYK00009eV,pear
DEBE01YYK0002SCt,banana
DEBE00YY22S00066,banana
DEBE01YYK00004hC,gooseberry
DEBE01YYK00002M9,kiwi
DEBE01YYK0002Mbg,kiwi
DEBE01YYK000042N,kiwi
DEBE01YYK0001xxx,apple
DEBE01YYK0001xTU,kiwi
DEBE01YYK0001yRy,pear
DEBE01YYK0001yXa,pear
DEBE01YYK0001xED,gooseberry
DEBE01YYK0001yJZ,apple
DEBE01YYK00002pf,banana
DEBE01YYK0000ARl,pear
DEBE01YYK0001xlf,apple
DEBE01YYK0001yss,gooseberry
DEBE01YYK0001yhp,banana
DEBE01YYK0001xSJ,banana
DEBE01YYK0001ymi,kiwi
DEBE01YYK0001ybx,apple
DEBE01YYK0001xPV,banana
DEBE01YYK0001xk2,banana
DEBE01YYK0001z0p,gooseberry
DEBE01YYK0001yrK,banana
DEBE01YYK0001yUE,apple
DEBE01YYK0001yS3,pear
DEBE01YYK0001xGq,apple
DEBE01YYK0001yNl,pear
DEBE01YYK0001xfW,banana
DEBE01YYK0001xmB,apple
DEBE01YYK0001xNM,gooseberry
DEBE01YYK0001yHs,pear
DEBE01YYK0001yRF,gooseberry
DEBE01YYK0001xd0,pear
DEBE01YYK0001yog,gooseberry
DEBE01YYK0001x3g,gooseberry
DEBE01YYK0001yrC,gooseberry
DEBE01YYK0000B8N,kiwi
DEBE01YYK00005fw,apple
DEBE00YYve0000KB,pear
DEBE00YYve0000KC,pear
DEBE01YYK00001YS,gooseberry
DEBE01YYK00004OX,kiwi
DEBE01YYK00003D7,kiwi
DEBE00YY1mc0002W,gooseberry
DEBE01YYK000022A,banana
DEBE01YYK0001xzC,kiwi
DEBE01YYK0001ybe,apple
DEBE01YYK0001ygx,pear
DEBE01YYK0001x6M,apple
DEBE01YYK0001ycS,pear
DEBE01YYK0001yOK,gooseberry
DEBE01YYK0001xYf,apple
DEBE01YYK0001yyD,banana
DEBE01YYK0001xCY,gooseberry
DEBE01YYK0001yqo,apple
DEBE01YYK0001yqM,kiwi
DEBE01YYK0001y3F,banana
DEBE01YYK0001z0B,apple
DEBE01YYK0001x8W,kiwi
DEBE01YYK0001y8L,kiwi
DEBE01YYK0001yHY,apple
DEBE01YYK0001yji,pear
DEBE01YYK0001yhq,apple
DEBE01YYK0001ygP,banana
DEBE01YYK0001yyO,apple
DEBE01YYK0001xdT,apple
DEBE01YYK0001y8x,kiwi
DEBE01YYK0001yXk,kiwi
DEBE01YYK0001y7g,gooseberry
DEBE01YYK0001yz5,kiwi
DEBE01YYK0001ypZ,gooseberry
DEBE01YYK0001z0O,apple
DEBE01YYK0001xzP,pear
DEBE01YYK0001xLM,gooseberry
DEBE01YYK0001z83,gooseberry
DEBE01YYK0001xrP,apple
DEBE01YYK0001xRD,kiwi
DEBE01YYK0001xT7,pear
DEBE01YYK0001ye3,kiwi
DEBE01YYK0001yrp,apple
DEBE01YYK0001z8x,kiwi
DEBE01YYK0001xrA,pear
DEBE01YYK0001z6c,pear
DEBE01YYK0001xjq,kiwi
DEBE01YYK0001yU5,gooseberry
DEBE01YYK0001yQ1,pear
DEBE01YYK0001yVM,banana
DEBE01YYK0001xc5,banana
DEBE01YYK0001y90,pear
DEBE01YYK0001yVJ,gooseberry
DEBE01YYK0001ymb,pear
DEBE01YYK0001yME,banana
DEBE01YYK0001yfr,apple
DEBE01YYK0001xgI,pear
DEBE01YYK0001x6m,gooseberry
DEBE01YYK0001yGN,apple
DEBE01YYK0001yRi,gooseberry
DEBE01YYK0001xg3,gooseberry
DEBE01YYK0001yIT,gooseberry
DEBE01YYK0001yPP,banana
DEBE01YYK0001zCB,kiwi
DEBE01YYK0001yng,kiwi
DEBE01YYK0001xUE,banana
DEBE01YYK0001z61,gooseberry
DEBE01YYK0001yWB,apple
DEBE01YYK0001xKQ,gooseberry
DEBE01YYK0001xLW,apple
DEBE01YYK0001yBC,pear
DEBE01YYK0001x59,gooseberry
DEBE01YYK0001xAy,kiwi
DEBE01YYK0001x2C,pear
DEBE01YYK0001xHd,apple
DEBE01YYK0001z4R,banana
DEBE01YYK0001yyt,kiwi
DEBE01YYK0001zB1,banana
DEBE01YYK0001xgu,gooseberry
DEBE01YYK0001xIW,apple
DEBE01YYK0001yVD,gooseberry
DEBE01YYK0001x0Z,gooseberry
DEBE01YYK0001x3R,apple
DEBE01YYK0001y75,kiwi
DEBE01YYK0001yja,gooseberry
DEBE01YYK0001xxv,gooseberry
DEBE01YYK0001ynf,apple
DEBE01YYK0001x0r,banana
DEBE01YYK0001z84_38,apple
DEBE01YYK0001yAI,banana
DEBE01YYK0001xF8_808,apple
DEBE01YYK0001zBT,gooseberry
DEBE01YYK0001xGh,gooseberry
DEBE01YYK0001yj6,apple
DEBE01YYK0001x1F,banana
DEBE01YYK0001z96,kiwi
DEBE01YYK0001xDm,gooseberry
DEBE01YYK0001yS0,kiwi
DEBE01YYK0001xeY,apple
DEBE01YYK0001ybf,pear
DEBE01YYK0001z0i,kiwi
DEBE01YYK0001xk3,kiwi
DEBE01YYK0001xll,apple
DEBE01YYK0001yM0,banana
DEBE01YYK0001xaB_645,pear
DEBE01YYK0001yUq_243,banana
DEBE01YYK0001z3m,apple
DEBE01YYK0001xaZ_328,gooseberry
DEBE01YYK0001yrN,kiwi
DEBE01YYK0001ycP,kiwi
DEBE01YYK0001yoG,gooseberry
DEBE01YYK0001yfi,apple
DEBE01YYK0001yn7,pear
DEBE01YYK0001yFh,pear
DEBE01YYK0001xBB,apple
DEBE01YYK0001yJ4,kiwi
DEBE01YYK0001y4g,gooseberry
DEBE01YYK0001xLn,apple
DEBE01YYK0001ym6,apple
DEBE01YYK0001xbw,banana
DEBE01YYK0001xVv,banana
DEBE01YYK0001z9E,gooseberry
DEBE01YYK0001ygv,pear
DEBE01YYK0001xzb,banana
DEBE01YYK0001z9F,apple
DEBE01YYK0001y7W,kiwi
DEBE01YYK0001xkW,banana
DEBE01YYK0001x1Y,kiwi
DEBE01YYK0001xk1,kiwi
DEBE01YYK0001y3b,pear
DEBE01YYK0001yua,banana
DEBE01YYK0001xKR,pear
DEBE01YYK0001xNa,kiwi
DEBE01YYK0001yBH,pear
DEBE01YYK0001yzC,apple
DEBE01YYK0001xZc,pear
DEBE01YYK0001xmi,banana
DEBE01YYK0001z7w_389,pear
DEBE01YYK0001yEK_847,apple
DEBE01YYK0001y8s,pear
DEBE01YYK0001yd1,pear
DEBE01YYK0001ytR,banana
DEBE01YYK0001x3a,apple
DEBE01YYK0001zEL,pear
DEBE01YYK0001yxb_620,banana
DEBE01YYK0001xgt_358,kiwi
DEBE01YYK0001xI9,kiwi
DEBE01YYK0001yv6,kiwi
DEBE01YYK0001yHq,gooseberry
DEBE01YYK0001yg9,gooseberry
DEBE01YYK0001ybW,apple
DEBE01YYK0001xL2,gooseberry
DEBE01YYK0001xEQ_114,apple
DEBE01YYK0001z7n,apple
DEBE01YYK0001yuo,apple
DEBE01YYK0001xwc,apple
DEBE01YYK0001xyS,banana
DEBE01YYK0001xx3,banana
DEBE01YYK0001y3U,pear
DEBE01YYK0001zAQ,banana
DEBE01YYK0001zAY,banana
DEBE01YYK0001yHQ_926,banana
DEBE01YYK0001xUq,kiwi
DEBE01YYK0001x5x,gooseberry
DEBE01YYK0001yWz,kiwi
DEBE01YYK0001yyL_914,pear
DEBE01YYK0001yAL,pear
DEBE01YYK0001yvN,kiwi
DEBE01YYK0001xbK,apple
DEBE01YYK0001xA5,apple
DEBE01YYK0001ycq,pear
DEBE01YYK0001ymM,banana
DEBE01YYK0001z9v,kiwi
DEBE01YYK0001zD8,apple
DEBE01YYK0001x0O,pear
DEBE01YYK0001ysr,apple
DEBE01YYK0001xIF_758,pear
DEBE01YYK0001yTm,gooseberry
DEBE01YYK0001z1O_635,apple
DEBE01YYK0001xN7,gooseberry
DEBE01YYK0001yCj,gooseberry
DEBE01YYK0001xUC,apple
DEBE01YYK0001yuq,banana
DEBE01YYK0001zEY,apple
DEBE01YYK0001ybB_644,pear
DEBE01YYK0001x7R,banana
DEBE01YYK0001z7K,pear
DEBE01YYK0001xF7_133,pear
DEBE01YYK0001xTj_972,pear
DEBE01YYK0001xqG,apple
DEBE01YYK0001xUV,gooseberry
DEBE01YYK0001x22,pear
DEBE01YYK0001xNv,kiwi
DEBE01YYK0001ygU,apple
DEBE01YYK0001x7X,apple
DEBE01YYK0001yyk,banana
DEBE01YYK0001yOV,kiwi
DEBE01YYK0001yYx,apple
DEBE01YYK0001y6t,banana
DEBE01YYK0001yKJ,kiwi
DEBE01YYK0001x5m,gooseberry
DEBE01YYK0001ygC,gooseberry
DEBE01YYK0001y45,apple
DEBE01YYK0001xl4,kiwi
DEBE01YYK0001xRY,pear
DEBE01YYK0001xjH,kiwi
DEBE01YYK0001xk5,apple
DEBE01YYK0001yxs_698,gooseberry
DEBE01YYK0001yQF_111,gooseberry
DEBE01YYK0001xlp_775,pear
DEBE01YYK0001ymt_953,banana
DEBE01YYK0001z8F_441,apple
DEBE01YYK0001ymw,kiwi
DEBE01YYK0001xof,banana
DEBE01YYK0001y3o,kiwi
DEBE01YYK0001yab,gooseberry
DEBE01YYK0001zBt,banana
DEBE01YYK0001xVF,apple
DEBE01YYK0001ysA,pear
DEBE01YYK0001yvj,pear
DEBE01YYK0001yjT,gooseberry
DEBE01YYK0001yXu,pear
DEBE01YYK0001ykt,gooseberry
DEBE01YYK0001y76,gooseberry
DEBE01YYK0001z79,banana
DEBE01YYK0001yYG,banana
DEBE01YYK0001xgx,apple
DEBE01YYK0001xo1,banana
DEBE01YYK0001ytU,pear
DEBE01YYK0001xOD,pear
DEBE01YYK0001ydm,gooseberry
DEBE01YYK0001xNZ,kiwi
DEBE01YYK0001xAB,gooseberry
DEBE01YYK0001yvi_719,gooseberry
DEBE01YYK0001yBD_874,apple
DEBE01YYK0001yDv,gooseberry
DEBE01YYK0001xEg_498,pear
DEBE01YYK0001yyV,pear
DEBE01YYK0001ypW,kiwi
DEBE01YYK0001xZJ,banana
DEBE01YYK0001y6x,kiwi
DEBE01YYK0001yjB,apple
DEBE01YYK0001x26_461,gooseberry
DEBE01YYK0001zCG,pear
DEBE01YYK0001xUk,kiwi
DEBE01YYK0001xM7,gooseberry
DEBE01YYK0001xVI_576,gooseberry
DEBE01YYK0001y0J_589,pear
DEBE01YYK0001yEb,pear
DEBE01YYK0001zC6,banana
DEBE01YYK0001x1w,banana
DEBE01YYK0001xN0,banana
DEBE01YYK0001zAd,apple
DEBE01YYK0001xdh,kiwi
DEBE01YYK0001x50,kiwi
DEBE01YYK0001z8A,kiwi
DEBE01YYK0001yic,apple
DEBE01YYK0001xR9,kiwi
DEBE01YYK0001z4t,apple
DEBE01YYK0001xry,pear
DEBE01YYK0001xWc,kiwi
DEBE01YYK0001yTd,pear
DEBE01YYK0001xLB,gooseberry
DEBE01YYK0001yfL,gooseberry
DEBE01YYK0001z2E,banana
DEBE01YYK0001yI3,apple
DEBE01YYK0001xUr,gooseberry
DEBE01YYK0001xnc,gooseberry
DEBE01YYK0001yg6,banana
DEBE01YYK0001yST,banana
